"@timestamp","_id","_index","_score","_type","api_version",apikey,"app_id","call_cid","channel_cid","client_request_id","collect_time","data_stream.dataset","data_stream.namespace","data_stream.type","envoy-attempt-count","envoy-is-timeout-retry","error_code","error_message","error_message_5xx",filename,host,hostname,httpversion,level,msg,"operation_type",product,"read_request_body_time",referrer,request,"request_id","request_size","request_time",response,"response_size",service,"source_type","stream-auth-type","stream_region","stream_shard","text_metadata",time,"trace_id",type,"user_agent","user_id",verb,"write_response_body_time","x-stream-client"
"Jun 5, 2025 @ 18:00:17.500","tPRAQZcBCYUJnuLCaD-w",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",852vpzwrbjuj,"1,352,025","(empty)","(empty)","fa7e9f51-fe9a-4326-bfc3-3f5df512ee4f","Jun 5, 2025 @ 18:00:20.508",logs,production,chat,1,"(empty)","-1","(empty)","read tcp 10.3.44.202:36162->10.3.35.58:5432: i/o timeout:
github.com/GetStream/chat/state/channelstate.(*PGStore).QueryChannels
	github.com/GetStream/chat/state/channelstate/pg.go:1336
github.com/GetStream/chat/state.(*PGRedisState).SelectChannelsNew
	github.com/GetStream/chat/state/channels.go:1557
github.com/GetStream/chat/state.(*PGRedisState).SelectChannels
	github.com/GetStream/chat/state/channels.go:1344
github.com/GetStream/chat/controllers/chat/v1.(*QueryChannels).QueryChannels
	github.com/GetStream/chat/controllers/chat/v1/query_channels.go:330
github.com/GetStream/chat/controllers/chat/v1.(*QueryChannels).Handle
	github.com/GetStream/chat/controllers/chat/v1/query_channels.go:146
github.com/GetStream/chat/server.(*Server).RegisterPath.func4
	github.com/GetStream/chat/server/server.go:394
github.com/GetStream/chat/server.(*BaseServer).registerHandler.(*BaseServer).makeHandler.func1
	github.com/GetStream/chat/server/base.go:595
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/go-chi/chi/v5.(*Mux).routeHTTP
	github.com/go-chi/chi/v5@v5.2.1/mux.go:480
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/GetStream/chat/server.(*BaseServer).initRouter.func4.1
	github.com/GetStream/chat/server/base.go:334
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/GetStream/chat/server.(*BaseServer).initRouter.func3.1
	github.com/GetStream/chat/server/base.go:304
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/GetStream/chat/server.(*BaseServer).initRouter.func2.1
	github.com/GetStream/chat/server/base.go:287
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/GetStream/chat/server.CorsPreFlightMiddleware.func1
	github.com/GetStream/chat/server/response_writer.go:161
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/klauspost/compress/gzhttp.NewWrapper.func1.1
	github.com/klauspost/compress@v1.18.0/gzhttp/compress.go:517
net/http.HandlerFunc.ServeHTTP
	net/http/server.go:2294
github.com/go-chi/chi/v5.(*Mux).ServeHTTP
	github.com/go-chi/chi/v5@v5.2.1/mux.go:90
net/http.serverHandler.ServeHTTP
	net/http/server.go:3301
net/http.(*conn).serve
	net/http/server.go:2102","/var/log/chat.json.access.log","10.3.112.96","dublin-c3-chat-api-10-3-44-202.p.eu-west-1b","HTTP/1.1",warning,"access log",QueryChannels,chat,0,"(empty)","/channels?api_key=852vpzwrbjuj","fb0f91cf-f062-4588-b366-ab9e53aac27b",253,"3,004",500,176,"chat-api",vector,jwt,dublin,c3,"{
  ""filters"": {
    ""$and"": [
      {
        ""last_message_at"": {
          ""$gt"": ""2025-06-05T16:30:04.879Z""
        }
      },
      {
        ""last_message_at"": {
          ""$lt"": ""2025-06-05T18:00:04.879Z""
        }
      }
    ]
  },
  ""pager"": {
    ""limit"": 30,
    ""max_limit"": 30,
    ""max_offset"": 15000
  },
  ""query"": ""SELECT \""channel\"".* FROM \""channels\"" AS \""channel\"" WHERE (channel.app_pk = 1352025) AND (channel.deleted_at IS NULL) AND ((channel.last_message_at \u003e '2025-06-05T16:30:04.879Z') AND (channel.last_message_at \u003c '2025-06-05T18:00:04.879Z')) ORDER BY GREATEST(channel.last_message_at, channel.created_at) DESC LIMIT 30"",
  ""sort"": null,
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.500",NotSampled,chat,"axios/1.7.4","(empty)",POST,0,"stream-chat-javascript-client-node-8.49.0"
"Jun 5, 2025 @ 18:00:17.499",jGFAQZcBH0ruz8mWeovo,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",y4tp4akjeb49,"61,795","(empty)","(empty)","a2ee8c93-5000-4105-916b-ec370171990e","Jun 5, 2025 @ 18:00:17.539",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsersPartial failed with error: \""target ID not found: 80c5723e-6330-488c-b72c-db00ad7b93bb\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.160.68","us-east-c3-chat-api-10-5-67-197.p.us-east-1d","HTTP/1.1",warning,"access log",UpdateUsersPartial,chat,0,"(empty)","/users?api_key=y4tp4akjeb49","fea1edf7-525b-47f9-a5a0-a9dd5b241710","34,006",39,404,238,"chat-api",vector,jwt,"us-east",c3,"{
  ""user_ids"": [
    ""5849bc62-16a3-4676-94d9-d0c6ca052259"",
    ""80c5723e-6330-488c-b72c-db00ad7b93bb"",
    ""c9d3939b-3342-4ea5-bf80-245e82148572"",
    ""ffbba775-a92b-4ffb-a7c4-1c0fcad6a9ca"",
    ""6398e692b6414700010001e9"",
    ""e1c3fff5-de0e-48bc-8c0f-40256a56817b"",
    ""65562580035715000101686a"",
    ""ea98ce64-5464-4281-99f3-4d7bbdc7a467"",
    ""ca3e7d79-a270-445d-a4ed-2043d23f7554"",
    ""63bc61040b3a7800010002a7"",
    ""bdd6fd6e-3bbd-400f-8605-08758ea5e70e"",
    ""966a16d5-95aa-45fb-9826-7f082864b014"",
    ""23513de8-4d28-4a34-b920-3c08e05bc493"",
    ""86516e71-790e-4c6c-ad17-9f7fb4dbe5a0"",
    ""9129b0ac-2bad-468b-964c-d8c6d9ca5627"",
    ""5e291cdd-af6b-4238-8b5a-66ae8feac3b4"",
    ""38618b83-d927-4033-bfcf-6846d8a376b6"",
    ""74333fb1-4704-4e81-8ba3-bec73b13cd3d"",
    ""1874d523-fba3-4f62-902f-89e139cf373d"",
    ""4b8daf56-586e-4235-9b0f-2f3e50a7c6f3"",
    ""bdc67bc5-895b-4509-8568-062d2d41e080"",
    ""5a867f56-ca5f-44c4-881d-2a97eed85df2"",
    ""d73ca1a9-67ea-441f-8eb1-5e5e32469380"",
    ""e9be7800-ada6-49e9-95ad-ba4484408015"",
    ""ba4356f8-eb3b-4157-8a0f-13f8d804a9df"",
    ""cc62e88c-ee26-42db-8390-f0575496edd9"",
    ""c53e2553-8fc2-4acc-8458-f02f08521916"",
    ""633af5009ace980001005983"",
    ""814eac0f-d61e-4cb8-9066-706d76d33b7b"",
    ""62ba7ec0-0d74-4b16-a6ad-0d5c9d2f279b"",
    ""b183172c-a68e-4f3d-a11e-9613e86c5877"",
    ""a356a498-a44c-402e-9c02-9f816357979b"",
    ""651bc1ceabcc490001000ea2"",
    ""745bde0b-ac75-4af0-a207-2242af6a0d3f"",
    ""6d1ac953-5a53-459c-8356-6963ebec47d0"",
    ""e23ff4d5-0736-4c91-9b85-670aae846c57"",
    ""b9d44c8b-6c45-4bc7-8e91-259c9d1800e1"",
    ""586a7dbb-e141-4277-b33f-df6d653f065a"",
    ""0f13564a-ac1c-4de3-a628-130933f24922"",
    ""70acb51a-68bf-496f-b106-94a47447d334"",
    ""b514dbf1-a59a-46ce-95a9-67c283117847"",
    ""dd1b7f18-6c60-4011-a033-cc6428fcac3f"",
    ""625125b77bd3c10001006639"",
    ""ad212fc9-07b3-4e8d-b59e-7b8848be934f"",
    ""c50ede29-d23f-413b-ba63-cc4f6bc804cd"",
    ""ea09629d-521d-46fb-8de9-0aaec7a4df2c"",
    ""f95000ea-7daa-4f12-9331-874d78477a45"",
    ""cc547855-7033-4224-81e4-8291282926d4"",
    ""5f2f7f1e8300ae0042003aab"",
    ""014f8510-4aed-4069-bba8-4de8b2539386"",
    ""6500e8b0fdac430001000be8"",
    ""1505fb06-a1cf-4ab8-8368-2117a7cebd3c"",
    ""802ee1e8-778f-4adb-abfc-8e72eec58af9"",
    ""7c6b6078-82ef-4efb-b1b6-9ac568d0cae8"",
    ""64fb5edd936d7c000100186e"",
    ""24b57101-e394-4b9e-b252-a3dbf972c2a1"",
    ""654807640357150001013f9e"",
    ""09a153d9-771c-45a3-a952-7cb1aed15b7e"",
    ""a8605839-a063-4741-a85c-39d9d8e92d84"",
    ""5b36354f-0a0b-4d6b-9870-b3d2789c1e3d"",
    ""57f3be67-ee4d-4b2d-a08f-137dd2e2a93c"",
    ""57dfeb4a-161d-4094-8bce-abdec032d2dd"",
    ""8b9f65cf-4281-4443-ad1f-cf143d89c2b6"",
    ""7d4c70bf-e01c-492b-afa7-3521d68fabec"",
    ""633bfe4e9ace980001005fcd"",
    ""423c2040-2756-41db-8250-6099b64b339d"",
    ""64023fd7eba28d0001001496"",
    ""ea20af44-f126-443d-879a-c9866123cbf6"",
    ""311a56c0-3a02-48cf-b8b3-3fc147750de1"",
    ""7b3234e6-29b8-4c44-bac0-049fe95aa5cd"",
    ""9ea17891-1dcb-45a3-909f-52ac50e02a1d"",
    ""bb43cd1c-19d4-47b0-bf31-421d173b29eb"",
    ""fba440d3-4cae-4dd0-97ac-f47ae2d67491"",
    ""0760964a-8d51-4da2-a6e7-57f34a643755"",
    ""cca4d656-46b3-4a13-bbca-5dfeeb57eacf"",
    ""f75793dc-21ff-4f6e-84c1-f878e1f89b4e"",
    ""8a56e207-7f97-44f8-9ad4-006f5a572af2"",
    ""267ed6ba-a8c6-4451-8a49-9fd544ce3bae"",
    ""631e1d3bda3e2500010015fa"",
    ""18a84f07-6c16-46a8-bf9e-9609fe46927e"",
    ""0b88422d-2c03-424d-8d08-75b36fdfb083"",
    ""e38de7de-467a-45b2-abfa-7c793f514510"",
    ""e91ef214-d0ab-4e01-87e0-f56d8b8b7b48"",
    ""c44376f5-5c6f-4400-a110-36fb6049144c"",
    ""50290736-a8b5-407d-b44a-52a7c18e04d0"",
    ""75fadc73-6ac4-4209-927c-6f7c3ed106ab"",
    ""f7dbf8fc-d1e0-4f1c-8486-c14559021697"",
    ""6451c51faacf0b000100ab39"",
    ""2cd00ee4-87e2-4ca6-b231-747a9c9d34ca"",
    ""60d4952caa52a20042000fc1"",
    ""64e9d13caa6c4b0001008f7a"",
    ""e208a197-bb4d-4b28-b9eb-751925e305e5"",
    ""f0dd70f5-c645-4360-b0df-8bfc71b13caf"",
    ""8219e730-76b1-4598-821a-3f29d41096b5"",
    ""ea628e58-2523-4802-9325-de775aa89575"",
    ""da41a719-ce36-45df-94ec-d644d66e2887"",
    ""5a205024ff647debd4b6534c"",
    ""c2548d59-17df-4f8a-9f22-5c18977cd4f2"",
    ""62db68ecb56dd30001003e58"",
    ""62e5a1395cc60d00010002e1""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.499",NotSampled,chat,"axios/1.8.4","(empty)",PATCH,0,"stream-chat-js-v8.57.6-node"
"Jun 5, 2025 @ 18:00:17.495",MmNAQZcBi3KOrRc0bsDF,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376801","(empty)","Jun 5, 2025 @ 18:00:17.501",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376801\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-68-240.p.us-east-1d","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376801?api_key=5atrzgj57x69","c67a9b9c-37e4-45fb-afa7-d9178abd9e4c",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376801"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.495",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.493",FWBAQZcBH0ruz8mWV7cX,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",ezwwjrd7jqah,"1,230,729","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.500",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 169218473 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.29.133.6","ohio-c3-chat-api-10-29-41-95.p.us-east-2b","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread","96e7dbf4-9777-413e-a250-b1f5de54220c",0,5,404,208,"chat-api",vector,jwt,ohio,c3,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.493",NotSampled,chat,"Patreon/76039 CFNetwork/3826.500.131 Darwin/24.5.0",169218473,GET,0,"-"
"Jun 5, 2025 @ 18:00:17.493",5mNAQZcBi3KOrRc0bKG0,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",gcrqa6w9t5n9,"1,322,732","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.499",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""CreateDevice failed with error: \""push provider \""firebase\"" with type \""firebase\"" not found, available push providers for this application: type: \""firebase\"" name: \""hoop-prod\""\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.29.113.167","ohio-c1-chat-api-10-29-23-17.p.us-east-2a","HTTP/1.1",warning,"access log",CreateDevice,chat,0,"(empty)","/devices?api_key=gcrqa6w9t5n9","9a061b37-65c5-4670-b507-72c3005c7a8f",231,1,400,320,"chat-api",vector,jwt,ohio,c1,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.493",NotSampled,chat,"okhttp/4.12.0",mDcjbcvSWePnnMwKw9a45sL0Mvw2,POST,0,"stream-chat-android-compose-6.4.3|os=Android 15|api_version=35|device_vendor=HONOR|device_model=ELI-NX9|offline_enabled=true"
"Jun 5, 2025 @ 18:00:17.488",YjVAQZcBIFjtb5w1XXHK,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376762","(empty)","Jun 5, 2025 @ 18:00:17.495",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376762\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-27-154.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376762?api_key=5atrzgj57x69","4bdd1e33-3cf1-4db2-a429-1f3d6c2ea4f8",0,2,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376762"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.488",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.480",zPRAQZcBCYUJnuLCXRQ2,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376762","(empty)","Jun 5, 2025 @ 18:00:17.488",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376762\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-65-43.p.us-east-1d","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376762?api_key=5atrzgj57x69","b299bd50-f155-40cd-bc57-32b77ad42f4b",0,4,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376762"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.480",ead045899874805b070f553e1dd73d9f,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.472",WhRAQZcBZCWg1ZHjUrqc,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",zur4d4uxuey7,"1,128,588","(empty)","messaging:user-412036-contact-1368054789","f7abb50e-4dca-4d0f-a7f1-be8cf1624fde","Jun 5, 2025 @ 18:00:17.486",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""GetOrCreateChannel failed with error: \""The following users are involved in channel create operation, but don't exist: [contact-1368054789]. Please create the user objects before setting up the channel.\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.135.170","us-east-c4-chat-api-10-5-78-171.p.us-east-1d","HTTP/1.1",warning,"access log",GetOrCreateChannel,chat,0,"(empty)","/channels/messaging/user-412036-contact-1368054789/query?api_key=zur4d4uxuey7","4ce2ee3e-6ab0-4079-ad5a-ea53f8db2312",282,5,400,342,"chat-api",vector,jwt,"us-east",c4,"{
  ""channel_cid"": ""messaging:user-412036-contact-1368054789"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.472",NotSampled,chat,"axios/1.8.3","(empty)",POST,0,"stream-chat-javascript-client-node-8.56.0"
"Jun 5, 2025 @ 18:00:17.472","sWxAQZcB_7ZY8SwDS42v",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",548p5bbxtch2,"1,220,306","(empty)","(empty)","6416c595-2d21-4230-adb8-49cd97d45d8b","Jun 5, 2025 @ 18:00:17.477",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""QueryChannels failed with error: \""Watch or ChatPresence requires an active websocket connection, please make sure to include your websocket connection_id\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.160.68","us-east-c9-chat-api-10-5-36-84.p.us-east-1c","HTTP/1.1",warning,"access log",QueryChannels,chat,0,"(empty)","/channels?user_id=14a82897-d805-4695-affa-2da9c3875e67&api_key=548p5bbxtch2","4cb2a60c-6985-4378-955f-33cc1b7a9c17",264,1,400,294,"chat-api",vector,jwt,"us-east",c9,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.472",NotSampled,chat,"twmobile/1748383425 CFNetwork/3826.500.131 Darwin/24.5.0","14a82897-d805-4695-affa-2da9c3875e67",POST,0,"stream-chat-react-native-ios-5.28.0"
"Jun 5, 2025 @ 18:00:17.471","wWxAQZcB_7ZY8SwDWN77",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376796","(empty)","Jun 5, 2025 @ 18:00:17.474",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376796\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-46-185.p.us-east-1c","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376796?api_key=5atrzgj57x69","214c81a5-b440-4639-b44f-ce5c89e797cb",0,2,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376796"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.471",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.461",R2NAQZcBi3KOrRc0W1FF,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376796","(empty)","Jun 5, 2025 @ 18:00:17.467",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376796\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-78-173.p.us-east-1d","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376796?api_key=5atrzgj57x69","f03eba8c-04ea-467a-86aa-ad1836c42b03",0,3,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376796"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.461",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.458",A2NAQZcBi3KOrRc0ee6B,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",bpf7b5f898xj,"1,266,177","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.477",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 1-c3a7d5e747ba6c339552446760f32979f7826a4b30c684964c26786f419e566027fed32671c88f75d04146ee68a067ffd776bdd1 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.140.100","dublin-c5-chat-api-10-3-26-228.p.eu-west-1a","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread?user_id=1-c3a7d5e747ba6c339552446760f32979f7826a4b30c684964c26786f419e566027fed32671c88f75d04146ee68a067ffd776bdd1&api_key=bpf7b5f898xj","30611f31-0448-4803-a023-e4134e88cd6d",0,17,404,305,"chat-api",vector,jwt,dublin,c5,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.458",NotSampled,chat,"okhttp/4.12.0","(empty)",GET,0,"stream-java-client-1.29.0"
"Jun 5, 2025 @ 18:00:17.454","oXFAQZcB0ShHd0_6UXcv",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376786","(empty)","Jun 5, 2025 @ 18:00:17.460",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376786\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-31-184.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376786?api_key=5atrzgj57x69","e1a4251d-89be-40dd-80c2-975c5ea246b4",0,2,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376786"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.454",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.451",u2RAQZcBi3KOrRc0oNCH,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",bpf7b5f898xj,"1,266,177","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.455",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 1-c6f5d7e512b93c6095051b6460f32978f6df6a126795dc961c772936409e57642dfb8021043910bca79b82332f32819e2af61a59 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.155.153","dublin-c5-chat-api-10-3-41-225.p.eu-west-1b","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread?user_id=1-c6f5d7e512b93c6095051b6460f32978f6df6a126795dc961c772936409e57642dfb8021043910bca79b82332f32819e2af61a59&api_key=bpf7b5f898xj","9e8dc5fb-0e9c-422e-bca3-a218e9fc1615",0,3,404,305,"chat-api",vector,jwt,dublin,c5,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.451",NotSampled,chat,"okhttp/4.12.0","(empty)",GET,0,"stream-java-client-1.29.0"
"Jun 5, 2025 @ 18:00:17.447",wDdBQZcBywZ65pD9pyqh,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",2yseny4xrb8q,"1,150,952","(empty)","(empty)","dd2422b5-32f3-4bfa-9584-e56ce167e8ea","Jun 5, 2025 @ 18:00:17.466",logs,production,chat,1,"(empty)",70,"{""code"":70,""message"":""QueryChannels failed with error: \""27 channels match your query but cannot be returned because you don't have access to them. Did you forget to include {members: $in: [\""1636747\""]}?\"""",""StatusCode"":403,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.135.122","us-east-c5-chat-api-10-5-18-254.p.us-east-1b","HTTP/1.1",warning,"access log",QueryChannels,chat,0,"(empty)","/channels?user_id=1636747&connection_id=67d957ed-0a05-1214-0200-000005865dd8&api_key=2yseny4xrb8q","e7fc2a0e-8b62-4fb7-aa7a-2330263a4769",141,10,403,323,"chat-api",vector,jwt,"us-east",c5,"{
  ""filters"": {},
  ""pager"": {
    ""limit"": 30,
    ""max_limit"": 30,
    ""max_offset"": 15000
  },
  ""query"": ""SELECT \""channel\"".* FROM \""channels\"" AS \""channel\"" WHERE (channel.app_pk = 1150952) AND (channel.deleted_at IS NULL) AND (channel.cid NOT IN ('messaging:!members-_E13Hv90UZgI9eSoR8LPMtFpPJHWlVDMwpEaaFH2upo','messaging:!members-JsRFQ7ktN7rk0uHHWpJ9LI4QnSFEMy8nqRTQ1zvVeT4','messaging:!members-T0GQdTMqugXrgJmcCDEy-mdPK2KAo0BU3Ozvchf-Ceg','messaging:!members-WfY_qsNQU2Q6_JJxl3RoIxpkznulvwnyXAE2-nEhJjI')) ORDER BY channel.last_message_at DESC NULLS LAST LIMIT 30"",
  ""sort"": [
    {
      ""field"": ""last_message_at"",
      ""direction"": -1
    }
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.447",NotSampled,chat,"CollX/1063 CFNetwork/3826.500.131 Darwin/24.5.0",1636747,POST,0,"stream-chat-react-native-ios-5.44.3"
